"run","tick","IntegralBHGRErtrag","IntegralBHGRSicht","IntegralBHST","IntegralBHSTErtrag","IntegralBHSTSicht","IntegralGRCount","IntegralGRErtragCount","IntegralGRSichtCount","IntegralSTCount","IntegralSTErtragCount","IntegralSTSichtCount","IntegralBHGR","IntegralGRCount1","IntegralGRCount2","IntegralGRErtragCount1","IntegralGRErtragCount2","IntegralGRSichtCount1","IntegralGRSichtCount2","IntegralSTCount1","IntegralSTCount2","IntegralSTErtragCount1","IntegralSTErtragCount2","IntegralSTSichtCount1","IntegralSTSichtCount2","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRSicht1","IntegralBHGRSicht2","IntegralBHST1","IntegralBHST2","IntegralBHSTErtrag1","IntegralBHSTErtrag2","IntegralBHSTSicht1","IntegralBHSTSicht2"
1,166.0,224.0,867.0,10876.0,8265.0,10166.0,113308.0,1979.0,9204.0,879829.0,134485.0,517754.0,4681.0,18809.0,94499.0,1979.0,0.0,7008.0,2196.0,210507.0,669322.0,21691.0,112794.0,103934.0,413820.0,1565.0,3116.0,224.0,0.0,642.0,225.0,4376.0,6500.0,2090.0,6175.0,3667.0,6499.0
3,166.0,20.0,88.0,6717.0,913.0,5333.0,926.0,209.0,625.0,37328.0,5786.0,36290.0,640.0,703.0,223.0,209.0,0.0,534.0,91.0,14822.0,22506.0,5390.0,396.0,13784.0,22506.0,250.0,390.0,20.0,0.0,84.0,4.0,2687.0,4030.0,848.0,65.0,2079.0,3254.0
5,166.0,42.0,150.0,9647.0,2768.0,8240.0,2257.0,293.0,1023.0,89920.0,18606.0,84927.0,945.0,1424.0,833.0,293.0,0.0,853.0,170.0,33556.0,56364.0,10488.0,8118.0,28563.0,56364.0,296.0,649.0,42.0,0.0,131.0,19.0,3797.0,5850.0,1412.0,1356.0,3095.0,5145.0
7,166.0,212.0,872.0,10791.0,2964.0,9993.0,52553.0,1870.0,10713.0,417848.0,22534.0,344354.0,4218.0,15752.0,36801.0,1870.0,0.0,8554.0,2159.0,164342.0,253506.0,14746.0,7788.0,90848.0,253506.0,1425.0,2793.0,212.0,0.0,677.0,195.0,4356.0,6435.0,1665.0,1299.0,3558.0,6435.0
9,166.0,20.0,50.0,6360.0,872.0,5086.0,773.0,184.0,533.0,36966.0,5979.0,36299.0,389.0,610.0,163.0,184.0,0.0,435.0,98.0,14592.0,22374.0,5517.0,462.0,13925.0,22374.0,132.0,257.0,20.0,0.0,46.0,4.0,2525.0,3835.0,807.0,65.0,1974.0,3112.0
11,166.0,20.0,50.0,9322.0,1788.0,8121.0,718.0,140.0,464.0,90450.0,12353.0,82235.0,391.0,561.0,157.0,140.0,0.0,437.0,27.0,34878.0,55572.0,8921.0,3432.0,26663.0,55572.0,132.0,259.0,20.0,0.0,48.0,2.0,3732.0,5590.0,1197.0,591.0,2930.0,5191.0
13,166.0,672.0,1177.0,10887.0,8738.0,10284.0,82357.0,5506.0,9708.0,869251.0,140833.0,527238.0,4197.0,11912.0,70445.0,1175.0,4331.0,3925.0,5783.0,208139.0,661112.0,32923.0,107910.0,121008.0,406230.0,1395.0,2802.0,168.0,504.0,496.0,681.0,4387.0,6500.0,2510.0,6228.0,3784.0,6500.0
15,166.0,26.0,86.0,6058.0,830.0,4947.0,746.0,211.0,587.0,37566.0,5671.0,36556.0,422.0,573.0,173.0,211.0,0.0,479.0,108.0,14796.0,22770.0,5209.0,462.0,13786.0,22770.0,162.0,260.0,26.0,0.0,71.0,15.0,2418.0,3640.0,765.0,65.0,1946.0,3001.0
17,166.0,20.0,95.0,9697.0,1160.0,7634.0,2012.0,227.0,679.0,84083.0,8807.0,71090.0,743.0,814.0,1198.0,167.0,60.0,492.0,187.0,30487.0,53596.0,8807.0,0.0,25616.0,45474.0,232.0,511.0,20.0,0.0,78.0,17.0,3794.0,5903.0,1160.0,0.0,2936.0,4698.0
19,166.0,172.0,573.0,10887.0,3371.0,10307.0,33235.0,1248.0,5514.0,418856.0,36093.0,367935.0,3301.0,11156.0,22079.0,1248.0,0.0,4021.0,1493.0,164624.0,254232.0,28173.0,7920.0,113703.0,254232.0,1092.0,2209.0,172.0,0.0,424.0,149.0,4387.0,6500.0,2067.0,1304.0,3811.0,6496.0
21,166.0,2.0,53.0,6139.0,820.0,4915.0,867.0,132.0,559.0,36674.0,5523.0,36114.0,422.0,681.0,186.0,132.0,0.0,502.0,57.0,14432.0,22242.0,5127.0,396.0,13872.0,22242.0,162.0,260.0,2.0,0.0,52.0,1.0,2434.0,3705.0,755.0,65.0,1924.0,2991.0
23,166.0,27.0,106.0,8982.0,1205.0,7495.0,1193.0,215.0,694.0,75530.0,9006.0,70934.0,628.0,876.0,317.0,215.0,0.0,574.0,120.0,30320.0,45210.0,9006.0,0.0,25724.0,45210.0,238.0,390.0,27.0,0.0,89.0,17.0,3587.0,5395.0,1205.0,0.0,2885.0,4610.0
25,166.0,202.0,775.0,10885.0,3257.0,10101.0,45747.0,1617.0,7956.0,421290.0,24670.0,347092.0,4633.0,14080.0,31667.0,1617.0,0.0,6070.0,1886.0,165342.0,255948.0,14902.0,9768.0,91144.0,255948.0,1514.0,3119.0,202.0,0.0,577.0,198.0,4385.0,6500.0,1697.0,1560.0,3609.0,6492.0
27,166.0,9.0,56.0,6388.0,762.0,5088.0,880.0,133.0,514.0,36800.0,5256.0,35871.0,595.0,690.0,190.0,133.0,0.0,454.0,60.0,14624.0,22176.0,5058.0,198.0,13695.0,22176.0,206.0,389.0,9.0,0.0,54.0,2.0,2553.0,3835.0,762.0,0.0,1979.0,3109.0
29,166.0,20.0,65.0,9513.0,2356.0,7936.0,1191.0,349.0,798.0,88361.0,15347.0,81386.0,422.0,873.0,318.0,195.0,154.0,524.0,274.0,33185.0,55176.0,8747.0,6600.0,26210.0,55176.0,162.0,260.0,20.0,0.0,59.0,6.0,3728.0,5785.0,1187.0,1169.0,2913.0,5023.0
31,166.0,112.0,546.0,10791.0,2860.0,9939.0,23526.0,766.0,4281.0,418544.0,21959.0,341866.0,4112.0,8436.0,15090.0,766.0,0.0,3261.0,1020.0,164576.0,253968.0,13907.0,8052.0,87898.0,253968.0,1321.0,2791.0,112.0,0.0,417.0,129.0,4356.0,6435.0,1556.0,1304.0,3504.0,6435.0
33,166.0,26.0,91.0,6448.0,791.0,5114.0,1040.0,201.0,651.0,36862.0,5449.0,36006.0,379.0,655.0,385.0,201.0,0.0,527.0,124.0,14554.0,22308.0,5185.0,264.0,13698.0,22308.0,120.0,259.0,26.0,0.0,76.0,15.0,2548.0,3900.0,791.0,0.0,1997.0,3117.0
35,166.0,20.0,128.0,9309.0,1240.0,7631.0,1885.0,324.0,1027.0,72556.0,9467.0,70339.0,693.0,1186.0,699.0,192.0,132.0,718.0,309.0,29128.0,43428.0,9467.0,0.0,26911.0,43428.0,238.0,455.0,20.0,0.0,94.0,34.0,3719.0,5590.0,1240.0,0.0,3019.0,4612.0
37,166.0,187.0,757.0,10791.0,2850.0,9950.0,47385.0,1663.0,8036.0,420556.0,21460.0,343131.0,4200.0,14717.0,32668.0,1663.0,0.0,6131.0,1905.0,165136.0,255420.0,13606.0,7854.0,87711.0,255420.0,1343.0,2857.0,187.0,0.0,566.0,191.0,4356.0,6435.0,1549.0,1301.0,3515.0,6435.0
39,166.0,20.0,84.0,6154.0,916.0,4985.0,1064.0,216.0,683.0,36962.0,6045.0,36010.0,501.0,779.0,285.0,216.0,0.0,595.0,88.0,14654.0,22308.0,5319.0,726.0,13702.0,22308.0,176.0,325.0,20.0,0.0,80.0,4.0,2449.0,3705.0,786.0,130.0,1930.0,3055.0
41,166.0,38.0,124.0,9397.0,3197.0,8302.0,1542.0,270.0,896.0,99130.0,21097.0,90136.0,654.0,1178.0,364.0,270.0,0.0,667.0,229.0,35572.0,63558.0,9151.0,11946.0,26578.0,63558.0,264.0,390.0,38.0,0.0,92.0,32.0,3677.0,5720.0,1260.0,1937.0,2973.0,5329.0
43,166.0,131.0,464.0,10853.0,4446.0,9932.0,30570.0,993.0,3651.0,613924.0,34448.0,360119.0,3560.0,9793.0,20777.0,993.0,0.0,2724.0,927.0,170552.0,443372.0,12536.0,21912.0,84767.0,275352.0,1218.0,2342.0,131.0,0.0,357.0,107.0,4356.0,6497.0,1527.0,2919.0,3497.0,6435.0
45,166.0,20.0,46.0,6375.0,824.0,4981.0,525.0,135.0,440.0,36386.0,5431.0,35752.0,283.0,476.0,49.0,135.0,0.0,393.0,47.0,14408.0,21978.0,5035.0,396.0,13774.0,21978.0,88.0,195.0,20.0,0.0,44.0,2.0,2540.0,3835.0,759.0,65.0,1985.0,2996.0
47,166.0,26.0,59.0,9672.0,1980.0,8328.0,798.0,197.0,534.0,92176.0,13165.0,84784.0,424.0,615.0,183.0,197.0,0.0,416.0,118.0,35350.0,56826.0,8941.0,4224.0,27958.0,56826.0,164.0,260.0,26.0,0.0,44.0,15.0,3822.0,5850.0,1263.0,717.0,3070.0,5258.0
49,166.0,192.0,835.0,10887.0,3213.0,10164.0,41816.0,1518.0,8420.0,418342.0,29833.0,357842.0,4486.0,13097.0,28719.0,1518.0,0.0,6438.0,1982.0,164440.0,253902.0,21979.0,7854.0,103940.0,253902.0,1433.0,3053.0,192.0,0.0,632.0,203.0,4387.0,6500.0,1913.0,1300.0,3729.0,6435.0
51,166.0,12.0,43.0,6511.0,1326.0,5278.0,763.0,135.0,461.0,41117.0,8421.0,39976.0,313.0,607.0,156.0,135.0,0.0,419.0,42.0,15229.0,25888.0,5490.0,2931.0,14407.0,25569.0,118.0,195.0,12.0,0.0,42.0,1.0,2491.0,4020.0,811.0,515.0,1989.0,3289.0
53,166.0,26.0,87.0,9322.0,1195.0,7705.0,1202.0,213.0,640.0,76418.0,9093.0,72198.0,532.0,740.0,462.0,213.0,0.0,504.0,136.0,30680.0,45738.0,9093.0,0.0,26460.0,45738.0,207.0,325.0,26.0,0.0,70.0,17.0,3732.0,5590.0,1195.0,0.0,2961.0,4744.0
55,166.0,199.0,793.0,10885.0,8061.0,10343.0,47313.0,1762.0,9453.0,602052.0,93188.0,532506.0,4188.0,14722.0,32591.0,1762.0,0.0,7349.0,2104.0,219186.0,382866.0,42038.0,51150.0,149640.0,382866.0,1333.0,2855.0,199.0,0.0,597.0,196.0,4385.0,6500.0,3128.0,4933.0,3908.0,6435.0
57,166.0,20.0,68.0,6548.0,1277.0,5323.0,770.0,178.0,545.0,41681.0,8181.0,40475.0,422.0,609.0,161.0,178.0,0.0,450.0,95.0,15459.0,26222.0,5433.0,2748.0,14561.0,25914.0,162.0,260.0,20.0,0.0,57.0,11.0,2529.0,4019.0,776.0,501.0,1993.0,3330.0
59,166.0,20.0,109.0,9296.0,2174.0,8359.0,1110.0,216.0,740.0,92668.0,15299.0,86446.0,501.0,907.0,203.0,216.0,0.0,607.0,133.0,35446.0,57222.0,10547.0,4752.0,29224.0,57222.0,176.0,325.0,20.0,0.0,92.0,17.0,3706.0,5590.0,1393.0,781.0,3109.0,5250.0
61,166.0,107.0,468.0,10887.0,2767.0,9900.0,30980.0,915.0,4379.0,418140.0,21605.0,341570.0,3990.0,9107.0,21873.0,915.0,0.0,3027.0,1352.0,164436.0,253704.0,14081.0,7524.0,87866.0,253704.0,1205.0,2785.0,107.0,0.0,325.0,143.0,4387.0,6500.0,1533.0,1234.0,3465.0,6435.0
63,166.0,26.0,76.0,6388.0,840.0,5191.0,847.0,184.0,596.0,37300.0,5631.0,36501.0,392.0,648.0,199.0,184.0,0.0,462.0,134.0,14728.0,22572.0,5103.0,528.0,13929.0,22572.0,132.0,260.0,26.0,0.0,61.0,15.0,2553.0,3835.0,775.0,65.0,2021.0,3170.0
65,166.0,20.0,64.0,9296.0,1136.0,7600.0,1012.0,219.0,642.0,72990.0,8658.0,68956.0,422.0,855.0,157.0,153.0,66.0,485.0,157.0,29298.0,43692.0,8658.0,0.0,25264.0,43692.0,162.0,260.0,20.0,0.0,60.0,4.0,3706.0,5590.0,1136.0,0.0,2913.0,4687.0
67,166.0,188.0,682.0,10900.0,2829.0,10088.0,35154.0,1356.0,5597.0,419330.0,20589.0,342182.0,4660.0,10260.0,24894.0,1356.0,0.0,4215.0,1382.0,164768.0,254562.0,13065.0,7524.0,87620.0,254562.0,1544.0,3116.0,188.0,0.0,523.0,159.0,4400.0,6500.0,1536.0,1293.0,3593.0,6495.0
69,166.0,20.0,46.0,5954.0,827.0,4730.0,574.0,180.0,525.0,36212.0,5623.0,35586.0,313.0,483.0,91.0,180.0,0.0,436.0,89.0,14366.0,21846.0,5227.0,396.0,13740.0,21846.0,118.0,195.0,20.0,0.0,44.0,2.0,2379.0,3575.0,762.0,65.0,1869.0,2861.0
71,166.0,9.0,100.0,9078.0,1191.0,7448.0,1786.0,216.0,780.0,72469.0,9073.0,69306.0,689.0,1021.0,765.0,150.0,66.0,568.0,212.0,29107.0,43362.0,9073.0,0.0,25944.0,43362.0,234.0,455.0,9.0,0.0,83.0,17.0,3618.0,5460.0,1191.0,0.0,2902.0,4546.0
73,166.0,259.0,972.0,10791.0,2760.0,9934.0,58799.0,2183.0,11565.0,418232.0,20053.0,338300.0,4478.0,18113.0,40686.0,2183.0,0.0,9164.0,2401.0,164462.0,253770.0,12463.0,7590.0,84530.0,253770.0,1426.0,3052.0,259.0,0.0,737.0,235.0,4356.0,6435.0,1462.0,1298.0,3499.0,6435.0
75,166.0,20.0,49.0,6385.0,863.0,5169.0,746.0,171.0,545.0,36108.0,5451.0,35422.0,283.0,618.0,128.0,171.0,0.0,486.0,59.0,14328.0,21780.0,5055.0,396.0,13642.0,21780.0,88.0,195.0,20.0,0.0,47.0,2.0,2550.0,3835.0,798.0,65.0,2044.0,3125.0
77,166.0,20.0,121.0,9527.0,1311.0,7950.0,1629.0,229.0,904.0,78199.0,9867.0,75078.0,771.0,1216.0,413.0,229.0,0.0,758.0,146.0,31405.0,46794.0,9867.0,0.0,28284.0,46794.0,252.0,519.0,20.0,0.0,102.0,19.0,3807.0,5720.0,1311.0,0.0,3131.0,4819.0
79,166.0,135.0,469.0,10887.0,2870.0,10133.0,30080.0,1180.0,4857.0,417752.0,26188.0,354297.0,2986.0,9781.0,20299.0,1180.0,0.0,3684.0,1173.0,164312.0,253440.0,19654.0,6534.0,100857.0,253440.0,974.0,2012.0,135.0,0.0,356.0,113.0,4387.0,6500.0,1775.0,1095.0,3698.0,6435.0
81,166.0,16.0,50.0,6403.0,792.0,5116.0,700.0,167.0,507.0,36432.0,5386.0,35730.0,392.0,557.0,143.0,167.0,0.0,431.0,76.0,14454.0,21978.0,5188.0,198.0,13752.0,21978.0,132.0,260.0,16.0,0.0,48.0,2.0,2568.0,3835.0,792.0,0.0,2042.0,3074.0
83,166.0,26.0,90.0,9295.0,1885.0,8144.0,1598.0,228.0,677.0,93218.0,12752.0,85249.0,500.0,825.0,773.0,228.0,0.0,518.0,159.0,35666.0,57552.0,9056.0,3696.0,27697.0,57552.0,176.0,324.0,26.0,0.0,73.0,17.0,3705.0,5590.0,1241.0,644.0,3010.0,5134.0
85,166.0,158.0,657.0,10885.0,7845.0,10010.0,66377.0,1159.0,5149.0,620853.0,128721.0,503726.0,4728.0,11255.0,55122.0,1159.0,0.0,3793.0,1356.0,209739.0,411114.0,16521.0,112200.0,92612.0,411114.0,1547.0,3181.0,158.0,0.0,484.0,173.0,4385.0,6500.0,1728.0,6117.0,3510.0,6500.0
87,166.0,2.0,47.0,6484.0,790.0,5051.0,794.0,104.0,425.0,37124.0,5543.0,36237.0,391.0,570.0,224.0,104.0,0.0,330.0,95.0,14684.0,22440.0,5015.0,528.0,13797.0,22440.0,132.0,259.0,2.0,0.0,45.0,2.0,2584.0,3900.0,725.0,65.0,1947.0,3104.0
89,166.0,18.0,105.0,9686.0,2541.0,8049.0,1730.0,208.0,853.0,88821.0,16561.0,82085.0,598.0,1285.0,445.0,208.0,0.0,704.0,149.0,33315.0,55506.0,9367.0,7194.0,26579.0,55506.0,208.0,390.0,18.0,0.0,88.0,17.0,3836.0,5850.0,1250.0,1291.0,2963.0,5086.0
91,166.0,207.0,855.0,10885.0,2468.0,10018.0,45013.0,1595.0,8412.0,418204.0,17591.0,334956.0,5248.0,14251.0,30762.0,1595.0,0.0,6524.0,1888.0,164434.0,253770.0,10859.0,6732.0,81186.0,253770.0,1612.0,3636.0,207.0,0.0,656.0,199.0,4385.0,6500.0,1363.0,1105.0,3518.0,6500.0
93,166.0,20.0,106.0,6499.0,857.0,5167.0,992.0,190.0,695.0,37188.0,5645.0,36520.0,547.0,785.0,207.0,190.0,0.0,555.0,140.0,14748.0,22440.0,5183.0,462.0,14080.0,22440.0,164.0,383.0,20.0,0.0,89.0,17.0,2599.0,3900.0,792.0,65.0,2046.0,3121.0
95,166.0,2.0,49.0,9513.0,1924.0,8223.0,753.0,81.0,502.0,91146.0,13805.0,85720.0,390.0,634.0,119.0,81.0,0.0,448.0,54.0,34980.0,56166.0,10175.0,3630.0,29554.0,56166.0,130.0,260.0,2.0,0.0,49.0,0.0,3793.0,5720.0,1340.0,584.0,3093.0,5130.0
97,166.0,146.0,510.0,10900.0,2890.0,10102.0,35682.0,1322.0,6782.0,418764.0,22474.0,345438.0,3280.0,11291.0,24391.0,1322.0,0.0,5362.0,1420.0,164598.0,254166.0,14818.0,7656.0,91272.0,254166.0,1007.0,2273.0,146.0,0.0,398.0,112.0,4400.0,6500.0,1656.0,1234.0,3606.0,6496.0
99,166.0,20.0,66.0,6608.0,895.0,5139.0,1100.0,166.0,582.0,36538.0,5976.0,35726.0,474.0,701.0,399.0,166.0,0.0,442.0,140.0,14428.0,22110.0,5448.0,528.0,13616.0,22110.0,150.0,324.0,20.0,0.0,49.0,17.0,2643.0,3965.0,830.0,65.0,2016.0,3123.0
101,166.0,22.0,109.0,9187.0,1136.0,7560.0,1256.0,227.0,764.0,74769.0,8307.0,69801.0,531.0,1027.0,229.0,227.0,0.0,586.0,178.0,30021.0,44748.0,8307.0,0.0,25053.0,44748.0,206.0,325.0,22.0,0.0,92.0,17.0,3662.0,5525.0,1136.0,0.0,2884.0,4676.0
103,166.0,204.0,743.0,10900.0,8292.0,10109.0,73770.0,1716.0,7160.0,607241.0,129759.0,504010.0,4588.0,17584.0,56186.0,1716.0,0.0,5259.0,1901.0,206621.0,400620.0,21849.0,107910.0,103390.0,400620.0,1553.0,3035.0,204.0,0.0,533.0,210.0,4400.0,6500.0,2070.0,6222.0,3609.0,6500.0
105,166.0,20.0,76.0,6170.0,834.0,5013.0,893.0,170.0,623.0,36656.0,5940.0,35826.0,488.0,701.0,192.0,170.0,0.0,496.0,127.0,14480.0,22176.0,5346.0,594.0,13650.0,22176.0,164.0,324.0,20.0,0.0,59.0,17.0,2465.0,3705.0,769.0,65.0,1954.0,3059.0
107,166.0,29.0,136.0,9636.0,1136.0,7704.0,2030.0,273.0,953.0,76389.0,8675.0,71238.0,822.0,1164.0,866.0,273.0,0.0,827.0,126.0,30651.0,45738.0,8675.0,0.0,25500.0,45738.0,238.0,584.0,29.0,0.0,119.0,17.0,3851.0,5785.0,1136.0,0.0,2903.0,4801.0
109,166.0,151.0,540.0,10900.0,4563.0,9956.0,20559.0,1036.0,4009.0,451323.0,34549.0,360666.0,3710.0,9754.0,10805.0,1036.0,0.0,3008.0,1001.0,171945.0,279378.0,11185.0,23364.0,81288.0,279378.0,1307.0,2403.0,151.0,0.0,414.0,126.0,4400.0,6500.0,1398.0,3165.0,3459.0,6497.0
111,166.0,20.0,99.0,6484.0,858.0,5127.0,861.0,208.0,601.0,37166.0,5711.0,36449.0,379.0,617.0,244.0,208.0,0.0,487.0,114.0,14726.0,22440.0,5315.0,396.0,14009.0,22440.0,120.0,259.0,20.0,0.0,82.0,17.0,2584.0,3900.0,793.0,65.0,2015.0,3112.0
113,166.0,28.0,112.0,9763.0,2112.0,8270.0,1443.0,221.0,767.0,97644.0,14686.0,90020.0,705.0,1041.0,402.0,221.0,0.0,627.0,140.0,37188.0,60456.0,10000.0,4686.0,29564.0,60456.0,251.0,454.0,28.0,0.0,95.0,17.0,3848.0,5915.0,1337.0,775.0,3061.0,5209.0
115,166.0,211.0,885.0,10791.0,2882.0,9911.0,58038.0,1905.0,10466.0,418796.0,20804.0,338738.0,4615.0,17824.0,40214.0,1905.0,0.0,8153.0,2313.0,164630.0,254166.0,12752.0,8052.0,84572.0,254166.0,1371.0,3244.0,211.0,0.0,676.0,209.0,4356.0,6435.0,1517.0,1365.0,3476.0,6435.0
117,166.0,11.0,54.0,6374.0,824.0,5019.0,710.0,159.0,503.0,37150.0,5569.0,36185.0,392.0,610.0,100.0,159.0,0.0,408.0,95.0,14644.0,22506.0,4777.0,792.0,13679.0,22506.0,132.0,260.0,11.0,0.0,52.0,2.0,2539.0,3835.0,694.0,130.0,1963.0,3056.0
119,166.0,20.0,54.0,9497.0,3050.0,8378.0,785.0,179.0,510.0,104610.0,20670.0,94226.0,391.0,609.0,176.0,179.0,0.0,464.0,46.0,37884.0,66726.0,9186.0,11484.0,27500.0,66726.0,132.0,259.0,20.0,0.0,52.0,2.0,3712.0,5785.0,1234.0,1816.0,2932.0,5446.0
121,166.0,147.0,551.0,10885.0,3171.0,10114.0,28638.0,1080.0,5131.0,419590.0,27908.0,355760.0,3657.0,8762.0,19876.0,1080.0,0.0,4016.0,1115.0,164896.0,254694.0,19790.0,8118.0,101066.0,254694.0,1130.0,2527.0,147.0,0.0,436.0,115.0,4385.0,6500.0,1872.0,1299.0,3679.0,6435.0
123,166.0,20.0,93.0,6389.0,765.0,4944.0,977.0,176.0,709.0,36102.0,5441.0,35626.0,531.0,735.0,242.0,176.0,0.0,598.0,111.0,14322.0,21780.0,5243.0,198.0,13846.0,21780.0,206.0,325.0,20.0,0.0,87.0,6.0,2554.0,3835.0,765.0,0.0,1956.0,2988.0
125,166.0,20.0,107.0,9448.0,3123.0,8447.0,1490.0,194.0,689.0,97210.0,20565.0,89042.0,565.0,856.0,634.0,194.0,0.0,575.0,114.0,35104.0,62106.0,9279.0,11286.0,26936.0,62106.0,176.0,389.0,20.0,0.0,90.0,17.0,3728.0,5720.0,1300.0,1823.0,3065.0,5382.0
127,166.0,176.0,613.0,10900.0,9803.0,10414.0,13028.0,1272.0,5104.0,1150453.0,487523.0,993251.0,3965.0,11430.0,1598.0,1272.0,0.0,4197.0,907.0,264931.0,885522.0,53936.0,433587.0,169076.0,824175.0,1495.0,2470.0,176.0,0.0,499.0,114.0,4400.0,6500.0,3325.0,6478.0,3914.0,6500.0
129,166.0,9.0,64.0,6358.0,798.0,4862.0,1138.0,145.0,613.0,37676.0,5926.0,36782.0,565.0,659.0,479.0,145.0,0.0,521.0,92.0,14840.0,22836.0,5200.0,726.0,13946.0,22836.0,176.0,389.0,9.0,0.0,62.0,2.0,2523.0,3835.0,733.0,65.0,1923.0,2939.0
131,166.0,20.0,68.0,8720.0,1192.0,7551.0,879.0,198.0,599.0,74800.0,9120.0,70504.0,545.0,723.0,156.0,198.0,0.0,446.0,153.0,29920.0,44880.0,9120.0,0.0,25624.0,44880.0,220.0,325.0,20.0,0.0,51.0,17.0,3520.0,5200.0,1192.0,0.0,2925.0,4626.0
133,166.0,199.0,821.0,10791.0,2610.0,9876.0,46825.0,1649.0,9270.0,414912.0,18735.0,332508.0,4822.0,14100.0,32725.0,1649.0,0.0,7335.0,1935.0,163386.0,251526.0,11277.0,7458.0,80982.0,251526.0,1512.0,3310.0,199.0,0.0,631.0,190.0,4356.0,6435.0,1375.0,1235.0,3441.0,6435.0
135,166.0,2.0,47.0,6389.0,791.0,5138.0,728.0,139.0,535.0,36834.0,5531.0,36106.0,489.0,659.0,69.0,139.0,0.0,469.0,66.0,14592.0,22242.0,5201.0,330.0,13864.0,22242.0,164.0,325.0,2.0,0.0,45.0,2.0,2554.0,3835.0,791.0,0.0,2021.0,3117.0
137,166.0,28.0,157.0,9392.0,1131.0,7640.0,2797.0,220.0,1010.0,76526.0,8469.0,71129.0,945.0,1379.0,1418.0,220.0,0.0,768.0,242.0,30722.0,45804.0,8469.0,0.0,25325.0,45804.0,296.0,649.0,28.0,0.0,125.0,32.0,3737.0,5655.0,1131.0,0.0,2897.0,4743.0
139,166.0,192.0,790.0,10791.0,3203.0,10104.0,45280.0,1314.0,6967.0,418870.0,27723.0,355221.0,5107.0,14086.0,31194.0,1314.0,0.0,5169.0,1798.0,164638.0,254232.0,19671.0,8052.0,100989.0,254232.0,1664.0,3443.0,192.0,0.0,584.0,206.0,4356.0,6435.0,1836.0,1367.0,3671.0,6433.0
141,166.0,2.0,83.0,6280.0,810.0,5015.0,901.0,100.0,599.0,35754.0,5693.0,35164.0,519.0,696.0,205.0,100.0,0.0,523.0,76.0,14172.0,21582.0,5363.0,330.0,13582.0,21582.0,194.0,325.0,2.0,0.0,81.0,2.0,2510.0,3770.0,810.0,0.0,1966.0,3049.0
143,166.0,20.0,93.0,9309.0,2008.0,8050.0,1075.0,227.0,691.0,91628.0,13600.0,83832.0,642.0,952.0,123.0,227.0,0.0,568.0,123.0,35198.0,56430.0,9442.0,4158.0,27402.0,56430.0,252.0,390.0,20.0,0.0,89.0,4.0,3719.0,5590.0,1293.0,715.0,2974.0,5076.0
145,166.0,246.0,850.0,10900.0,3048.0,10144.0,42464.0,2092.0,8846.0,419122.0,23349.0,348744.0,4710.0,17395.0,25069.0,2092.0,0.0,6485.0,2361.0,164692.0,254430.0,15297.0,8052.0,94314.0,254430.0,1660.0,3050.0,246.0,0.0,632.0,218.0,4400.0,6500.0,1681.0,1367.0,3647.0,6497.0
147,166.0,16.0,65.0,6650.0,931.0,5036.0,972.0,148.0,473.0,38490.0,6067.0,36780.0,570.0,748.0,224.0,148.0,0.0,426.0,47.0,14716.0,23774.0,5011.0,1056.0,13812.0,22968.0,194.0,376.0,16.0,0.0,63.0,2.0,2565.0,4085.0,736.0,195.0,1928.0,3108.0
149,166.0,24.0,125.0,9529.0,3880.0,8593.0,1440.0,498.0,1111.0,115571.0,26860.0,107048.0,642.0,1030.0,410.0,234.0,264.0,701.0,410.0,40859.0,74712.0,12076.0,14784.0,32336.0,74712.0,252.0,390.0,24.0,0.0,93.0,32.0,3744.0,5785.0,1617.0,2263.0,3129.0,5464.0
151,166.0,177.0,616.0,10900.0,9799.0,10433.0,32272.0,1366.0,4955.0,1137301.0,478400.0,982499.0,4555.0,10907.0,21365.0,1366.0,0.0,3895.0,1060.0,265611.0,871690.0,54245.0,424155.0,169538.0,812961.0,1574.0,2981.0,177.0,0.0,491.0,125.0,4400.0,6500.0,3324.0,6475.0,3933.0,6500.0
153,166.0,26.0,83.0,6262.0,838.0,4923.0,843.0,250.0,651.0,37030.0,5619.0,36492.0,489.0,620.0,223.0,250.0,0.0,498.0,153.0,14656.0,22374.0,5223.0,396.0,14118.0,22374.0,164.0,325.0,26.0,0.0,67.0,16.0,2492.0,3770.0,773.0,65.0,1936.0,2987.0
155,166.0,20.0,55.0,9309.0,1219.0,7876.0,1044.0,191.0,568.0,74656.0,9361.0,72182.0,392.0,734.0,310.0,191.0,0.0,473.0,95.0,29974.0,44682.0,9361.0,0.0,27500.0,44682.0,132.0,260.0,20.0,0.0,53.0,2.0,3719.0,5590.0,1219.0,0.0,3080.0,4796.0
157,166.0,142.0,654.0,10887.0,3296.0,10276.0,27051.0,949.0,5698.0,417874.0,31625.0,360720.0,4818.0,8960.0,18091.0,949.0,0.0,4596.0,1102.0,164368.0,253506.0,23705.0,7920.0,107214.0,253506.0,1441.0,3377.0,142.0,0.0,521.0,133.0,4387.0,6500.0,1987.0,1309.0,3780.0,6496.0
